6.695153412365311186e-15 3.215097792578936603e-02 1.029820164454178441e-02 2.791521100722568673e-03 1.527503293986820498e-02 6.625334127279371155e-02 8.732309251162776453e-01 9.141798576718733616e-57
1.224842024802404727e-01 2.750762823966194648e-01 2.796673511874789297e-01 1.473481505109366756e-02 4.958076313907511939e-02 2.575120123898452795e-01 9.445733554114364846e-04 2.357666771783284072e-13
1.136622737063261446e-03 3.293370960571086192e-02 1.609781853579869508e-04 5.392353480508771781e-04 3.785570369065825681e-04 1.152874841684986829e-01 2.722045255817845772e-06 8.495606908731561102e-01
2.395148808355173492e-02 1.059267241686539934e-01 1.906189146275659996e-01 2.870590960025295457e-01 3.514029099205185358e-01 3.167868270029565852e-11 4.103630354520054757e-02 4.563620300926701658e-06
