1.418867769883364830e-03 1.667952528567602857e-02 4.807378300635068431e-06 2.716198928258422348e-03 8.175382786747190100e-03 4.209200916421299010e-02 9.289132086869212879e-01 6.579239798385994293e-81
5.066924405937133641e-02 5.018817490480749210e-01 2.819956366204142695e-01 2.556646596318557419e-08 6.744565174783610784e-02 9.800769295753039567e-02 3.070318687391796291e-13 1.756711120074459504e-21
1.464610822575376390e-03 8.712913125896330768e-02 1.271760414674562127e-02 1.604160619641633104e-02 3.327545837407965782e-04 7.976465494872522766e-02 2.052279079625840323e-16 8.025496380428331911e-01
2.483068556320276732e-02 1.081192491222067315e-01 1.846459710047250458e-01 2.890611393117464845e-01 3.550800810219669756e-01 3.854922571280057840e-23 3.649315712080487828e-02 1.769716855347087600e-03
1.106510115455404675e-01 6.211201672706944364e-03 1.867043871743508665e-01 5.251304053181045546e-04 2.843577110804352409e-02 3.583940024929156420e-01 2.345336911338361530e-01 7.454480446728815879e-02
