3.697229514940268604e-03 6.879611760408887999e-02 2.979633519482858747e-02 2.073040880602458527e-03 1.090462881230936688e-02 6.658434732326787286e-02 8.181483006699624694e-01 2.664150622963485775e-41
3.963725677706878003e-02 1.235781875633486654e-01 2.043059799085955031e-01 2.659900237243798538e-01 3.321360134079235360e-01 8.967395278692378170e-04 3.267140336015983415e-02 7.843957306545508738e-04
4.961918768549043735e-02 1.079326791786380940e-01 1.103712078884779429e-01 7.458381129277576096e-04 1.634754792362111755e-02 2.214923937808630228e-01 7.260956734737575302e-02 4.208815780826058450e-01
